 Order ID ,customer id,CUSTOMER__Name,e-mail Address,Phone No.,CITY/town,Age (yrs),Order Date ,ship_date,Product Cat.,product-name,Qty.,Unit Price(KES/USD/EUR),discount %,curr, TOTAL_amount ,Payment Method ,Order STATUS,review rating(1-5),Marketing_Source?, Full_Address / Street-ZIP 
ORD-104765,CUST-2014,Uma Ndlovu,ezekiel.khan990@example.com,+254727310318,Kisumu ,61,05/04/2024,05/04/2024,Electrnics,Electronics Item 33,8,6229.66,15,USD,42361.69,Bank Transfer,shipped,,Email,Koinange Street 2921 |  | Kisumu | ZIP:40100 | KE
ORD-103480,CUST-1827,Victor Mensah,victor.mensah148@example.com,+254720064146,Thika,61,2023-06-24,2023-07-05,HOME,Home Item 86,5,15094.75,5,EUR,71700.06,BANK TRANSFER,Cancelled,,Organic,"197 Koinange Street, Flr A-498, Thika, Kiambu, 01002, KE"
ORD-101611,CUST-1749,Quinn Kamau,fatima.ndlovu595@example.com,+254770302483,Kampala,35,03-05-2025,03-07-2025,sports,Sports Item 33,3,2676.44,5,KES,7627.85,M-Pesa,delivered,2,Email,"9055, Moi Avenue, Kampala County, P.O Box 10200, Kenya"
ORD-100020,CUST-2890,Fatima Garcia,fatima.garcia411@example.com,+254752213778,Dar es Salaam,44,15-May-2023,24-May-2023,Book,Books Item 60,7,1212.12,0,EUR,8484.84,CASH,cancelled,5,Facebook,"3027 Moi Avenue, Dar es Salaam, KE, 14110"
ORD-101063,CUST-2247,Lina Garcia,lina.garcia795@example.com,+254721993726,Mombasa,28,2024-12-02,2024-12-09,Beauty,Beauty Item 105,4,1185.39,5,KES,4504.48,M-PESA,Complete,,Email,3893 Koinange Street House C-895 Mombasa 80101 K.E.
ORD-102575,CUST-3158,Moses Smith,moses.smith258@example.com,+254748370763, Eldoret,42,2023-05-23,2023-05-28,Sports,Sports Item 10,6,15148.54,10,USD,81802.12,M-Pesa,pending,,Email,House B-269; 2421-Kenyatta Road; Eldoret; Mombasa; postal code 30120; Kenya
ORD-101989,CUST-1884,Samuel Patel,samuel.patel14@example.com,+254735481318, Mombasa,65,29-Nov-2024,08-Dec-2024,electronics,Electronics Item 77,8,13910.04,20,USD,89024.26,M-Pesa,Shipped,5,Instagram,4567 Uhuru Highway Flr C-178 Mombasa 80118 Kenya
ORD-100817,CUST-2030,Kofi Kamau,kofi.kamau755@example.com,+254725229580,machakos,29,04-19-2023,05-06-2023,Book,Books Item 6,4,11368.22,10,EUR,40925.59,M-Pesa,Shipped,N/A,Organic,ARGWINGS KODHEK RD 6054 | SUITE D-162 | MACHAKOS | ZIP:90100 | KENYA
ORD-101070,CUST-3055,Amina Njoroge,amina.njoroge499@example.com,+254724311954,Mombasa,49,08-29-2023,09-08-2023,Books,Books Item 38,8,15592.54,30,EUR,87318.22,cash,Pending,2,Unknown,"4461 River Road, Flr D-780, Mombasa, Mombasa, 80101, KE"
ORD-100505,CUST-3149,Fatima Ali,chen.mensah363@example.com,+254729302769,Eld,33,2023-02-23,2023-03-08,Clothing,Fashion Item 61,7,12526.41,20,EUR,70147.9,Cash,DELIVERED,N/A,Google Ads,river road 2070 | block a-160 | eldoret | zip:30120 | ke
ORD-100754,CUST-3360,Amina Patel,amina.patel1example.com,+254774682252,Nairobi,60,04-07-2025,04-09-2025,Fashn,Fashion Item 104,6,15446.67,15,EUR,78778.02,Mobile Money,returned,1,Referral,4513 Haile Selassie Ave Suite B-97 Nairobi 00100 kenya
ORD-102738,CUST-2896,Hassan Hussein,hassan.hussein577@example.com,+254743398603,Kisumu ,34,2025-01-03,2025-01-10,Electrnics,Electronics Item 51,8,16460.0,15,USD,111928.0,Cash,Shipped,5,,"7466, HAILE SELASSIE AVE, KISUMU COUNTY, P.O BOX 40100, KENYA"
ORD-100990,CUST-1729,Amina Ndlovu,amina.ndlovu709@example.com,0778837851,mombasa,20,10-Aug-2023,14-Aug-2023,Electronics,Electronics Item 64,5,11467.12,15,KES,48735.26,Mpesa,CANCELLED,N/A,Organic,Block D-76; 5322-River Road; Mombasa; Kiambu; postal code 80100; K.E.
ORD-101683,CUST-3086,Nia Lopez,nia.lopez524@example.com,+254719007471,Machakos ,72,21-Nov-2023,01-Dec-2023,home and kitchen,Home Item 112,7,15858.31,20,KES,88806.54,Credit card,Return,1,Referral,Machakos - 4626 Ngong Road - Block D-718 - 90119 - K.E.
ORD-104035,CUST-3332,Zane Kamau,zane.kamau500@example.com,+254761588722,Dar-es-Salaam,38,2023-11-26,2023-11-27,groceries,Groceries Item 16,3,7805.09,15,KES,19902.98,cash,Cancelled,3,Unknown,"7849 Moi Avenue, Dar es Salaam, kenya, 14110"
ORD-104123,CUST-2339,Nia Hussein,nia.hussein763example.com,0781490971, Mombasa,31,22/03/2024,23/03/2024,Books,Books Item 44,5,8606.51,5,EUR,40880.92,mobile money,Return,4,Unknown,Block D-339; 2349-Haile Selassie Ave; Mombasa; Mombasa; postal code 80118; KE
ORD-104768,CUST-1877,Tariq Ndlovu,uma.patel676@example.com,+254792937091,kampala,46,12/05/2023,23/05/2023,Electronics,Electronics Item 107,4,11493.33,30,EUR,32181.32,cash,PENDING,5,Instagram,6370 Tom Mboya Street Unit C-864 Kampala 256 K.E.
ORD-103588,CUST-2905,Diana Mensah,diana.mensah485@example.com,+254749372388,machakos,31,28/04/2024,01/05/2024,Fashn,Fashion Item 102,1,7484.65,5,KES,7110.42,Bank,Return,N/A,Email,Unit D-387; 8868-Kenyatta Road; Machakos; Nakuru; postal code 90119; Kenya
ORD-101432,CUST-1777,Quinn Brown,quinn.brown742@example.com,+254757679697,KSM,60,02-07-2024,02-23-2024,electronics,Electronics Item 35,8,7928.52,30,USD,44399.71,Cash,Shipped,1,Facebook,"9457 Langata Road, Kisumu, K.E., 40123"
ORD-104951,CUST-3196,Nia Mwangi,nia.mwangi824@example.com,+254761847756,mombasa,39,01-Jan-2023,12-Jan-2023,Sports,Sports Item 38,3,11202.17,5,USD,31926.18,Mpesa,shipped,4,Email,Moi Avenue 5554 | Flr A-687 | Mombasa | ZIP:80118 | K.E.
ORD-100201,CUST-3123,Priya Ali,priya.ali40@example.com,+254731791910, Thika,42,08/10/2024,08/10/2024,books,Books Item 82,6,12612.08,0,USD,75672.48,Cash,Delivered,,Facebook,Apartment A-170; 5419-Tom Mboya Street; Thika; Kiambu; postal code 01000; kenya
ORD-101222,CUST-2021,Diana Ali,diana.ali581@example.com,+254730455611,Machakos,58,22/11/2024,29/11/2024,Sports,Sports Item 4,3,8336.35,30,USD,17506.33,BANK TRANSFER,Canceled,4,Referral,269 Enterprise Road Suite B-391 Machakos 90119 K.E.
ORD-101243,CUST-1722,Chen Ndlovu,chen.ndlovu840@example.com,+254763813163,Thika,53,06/11/2024,16/11/2024,books,Books Item 42,3,3511.58,5,EUR,10008.0,M-PESA,pending,4,Organic,"9986 Moi Avenue, Thika, Kenya, 01002"
ORD-100774,CUST-1843,Brian Lopez,brian.lopez204@example.com,+254735298555,machakos,73,09/01/2025,21/01/2025,Book,Books Item 6,5,14652.75,10,KES,65937.38,Card,CANCELLED,3,Unknown,"8204 River Road, Machakos, KE, 90119"
ORD-102003,CUST-3110,Nia Lopez,victor.khan744@example.com,+254751052284,Nakuru ,31,01-Sep-2024,07-Sep-2024,Groceries,Groceries Item 110,7,1421.46,5,EUR,9452.71,card,Cancelled,3,Organic,ARGWINGS KODHEK RD 9398 | APARTMENT D-613 | NAKURU | ZIP:20100 | K.E.
ORD-104348,CUST-3124,Victor Otieno,victor.otieno499@example.com,+254782106935, Eldoret,63,2023-05-11,2023-05-26,Home & Kitchen,Home Item 98,7,6572.06,25,EUR,34503.32,Bank Transfer,Return,2,Organic,Eldoret - 6450 Uhuru Highway - Apartment D-102 -  - Kenya
ORD-103076,CUST-2824,Omar Khan,omar.khan498@example.com,+254730270539,Kampala,21,2024-03-31,2024-03-27,books,Books Item 19,5,8922.67,0,USD,44613.35,Bank Transfer,Shipped,3,Email,"1652, Enterprise Road, Kampala County, P.O Box 256, KE"
ORD-104998,CUST-1788,James Mensah,james.mensah676@example.com,+254760001076,kampala,56,2023-05-18,2023-05-25,sports,Sports Item 23,4,13278.44,5,EUR,50458.07,M-PESA,Returned,1,Organic,5512 Ngong Road House D-230 Kampala 256 Kenya
ORD-104550,CUST-2431,Hassan Lopez,hassan.lopez890@example.com,+254784089725,Kampala,67,16-Apr-2025,27-Apr-2025,Sports,Sports Item 103,1,15830.64,30,KES,11081.45,Credit card,cancelled,4,Email,"4677, argwings kodhek rd, kampala county, p.o box 10200, ke"
ORD-101814,CUST-2337,Ruth Okafor,ruth.okafor992@example.com,+254769232748,Nairobi,19,17-Jun-2024,21-Jun-2024,Books,Books Item 4,6,6975.95,25,USD,31391.77,Cash,In Transit,2,Facebook,Nairobi - 4437 Uhuru Highway - Flr D-594 - 00505 - K.E.
ORD-103451,CUST-1333,Zane Kimani,zane.kimani840@example.com,+254723433248,Nairobii,23,22-Mar-2025,02-Apr-2025,Beauty,Beauty Item 86,2,16157.75,30,USD,22620.85,cash,delivered,2,Email,"9798 Koinange Street, Apt C-461, Nairobi, Nairobi, 00200, Kenya"
ORD-104002,CUST-1322,Zane Lopez,zane.lopez713@example.com,+254742497652,Machakos,75,01/05/2024,09/05/2024,ELEC,Electronics Item 85,1,5135.8,30,KES,3595.06,card,Shipped,1,Email,Apt D-463; 2401-Argwings Kodhek Rd; Machakos; Nakuru; postal code 90100; K.E.
ORD-100563,CUST-2169,Fatima Garcia,fatima.garcia852@example.com,+254744335308,dar es salaam,73,01-18-2024,02-02-2024,Sports,Sports Item 39,8,13651.75,25,KES,81910.5,BANK TRANSFER,shipped,2,Organic,441 Tom Mboya Street Apt D-932 Dar es Salaam  KE
ORD-102952,CUST-1272,Ezekiel Kamau,ezekiel.kamau37@example.com,+254710909527,Kisumu,28,01-02-2025,01-14-2025,Home & Kitchen,Home Item 7,1,11386.92,10,EUR,10248.23,M-PESA,delivered,3,Facebook,4549 Tom Mboya Street Apartment C-918 Kisumu 40100 kenya
ORD-101101,CUST-1383,Grace Smith,grace.smith709@example.com,+254757175479,Nakuru ,51,2024-10-12,2024-10-30,Groceries,Groceries Item 75,5,14003.35,105,EUR,-3500.84,CARD,In Transit,2,Instagram,Nakuru - 2744 Moi Avenue - Suite B-349 - 20117 - Kenya
ORD-103538,CUST-3137,Ezekiel Brown,ezekiel.brown156@example.com,+254788335923,dar es salaam,67,11-09-2023,11-22-2023,Sports,Sports Item 102,1,4314.88,20,KES,3451.9,Cash,cancelled,3,Email,Dar es Salaam - 8959 Mbagathi Way - Block B-793 - 11101 - kenya
ORD-100593,CUST-2372,Chen Lopez,chen.lopez754@example.com,0765542411,Nairobii,24,10/09/2023,21/09/2023,Sports,Sports Item 48,4,4786.61,25,USD,14359.83,cash,CANCELLED,4,,Kimathi Street 7797 | Flr C-672 | Nairobi | ZIP:00505 | kenya
ORD-103138,CUST-2326,Priya Garcia,priya.garcia208@example.com,+254767148061,KSM,22,16-May-2024,16-May-2024,beauty,Beauty Item 106,6,616.99,20,EUR,2961.55,CARD,cancelled,4,Instagram,"5476, River Road, Kisumu County, P.O Box , K.E."
ORD-104988,CUST-2053,Fatima Hussein,fatima.hussein715@example.com,+254746826312,KSM,44,20/06/2024,23/06/2024,Beauty,Beauty Item 24,3,13733.08,5,USD,39139.28,CASH,shipped,,Organic,Kimathi Street 4324 | Block C-370 | Kisumu | ZIP:40100 | KE
ORD-103930,CUST-1801,Amina Smith,amina.smith260@example.com,+254719600095, Eldoret,72,18/07/2024,20/07/2024,sports,Sports Item 67,2,15169.63,25,USD,22754.44,Mpesa,Returned,3,Unknown,Haile Selassie Ave 7906 | House D-777 | Eldoret | ZIP:30100 | KE
ORD-103580,CUST-1837,Ezekiel Smith,ezekiel.smith535@example.com,0754951601,Eld,55,26-Mar-2023,07-Apr-2023,HOME,Home Item 22,6,17533.61,25,KES,78901.24,CASH,delivered,2,Unknown,"2782 Uhuru Highway, Block D-316, Eldoret, Nairobi, 30100, KE"
ORD-102140,CUST-2406,Moses Ali,moses.ali731example.com,+254723262855,Mombasa,35,17-Feb-2024,29-Feb-2024,Beauty,Beauty Item 99,8,3033.18,30,USD,16985.81,cash,In Transit,N/A,Unknown,"3858 Haile Selassie Ave, Apt A-964, Mombasa, , 80118, KE"
ORD-103034,CUST-3353,Yara Hussein,yara.hussein454@example.com,+254732915790,kisumu,65,02/03/2024,04/03/2024,books,Books Item 58,3,2069.73,5,EUR,5898.73,M-Pesa,Delivered,4,Google Ads,"3718, Haile Selassie Ave, Kisumu County, P.O Box 40123, kenya"
ORD-102594,CUST-2637,Ruth Kamau,ruth.kamau159@example.com,0786645932, Thika,30,21-Aug-2024,06-Sep-2024,HOME,Home Item 101,4,10839.76,0,EUR,43359.04,Cash,shipped,2,Unknown,House A-374; 8882-Haile Selassie Ave; Thika; Kiambu; postal code 01000; KE
ORD-101381,CUST-1558,Fatima Patel,fatima.patel871@example.com,+254737117600,Dar-es-Salaam,49,2024-12-26,2025-01-05,electronics,Electronics Item 120,3,4782.89,10,USD,12913.8,Bank,Complete,3,Email,"9421 Kimathi Street, Floor D-137, Dar es Salaam, Mombasa, 14110, K.E."
ORD-104051,CUST-3109,Moses Patel,moses.patel938@example.com,+254755123275,Dar-es-Salaam,45,21-Apr-2023,14-Apr-2023,Groceries,Groceries Item 25,7,7289.72,20,USD,40822.43,Bank,Shipped,N/A,Instagram,Dar es Salaam - 3566 Argwings Kodhek Rd - Apartment A-758 - 14110 - Kenya
ORD-100735,CUST-2552,Ezekiel Smith,ezekiel.smith912@example.com,,Mombasa,19,29-Feb-2024,17-Mar-2024,books,Books Item 33,2,6815.22,15,KES,11585.87,Bank Transfer,delivered,4,Email,Mombasa - 1162 Enterprise Road - Unit B-261 - 80118 - kenya
ORD-102609,CUST-2185, Diana Patel ,diana.patel781@example.com,254746060512,KSM,39,02-21-2023,02-24-2023,Beauty,Beauty Item 63,1,17880.49,30,EUR,12516.34,M-Pesa,returned,3,Unknown,River Road 6222 | House B-408 | Kisumu | ZIP:40100 | Kenya
ORD-100936,CUST-2190,Omar Mwangi,omar.mwangi175@example.com,0742391279, Nairobi ,46,09/03/2024,23/03/2024,home and kitchen,Home Item 5,7,10176.99,30,KES,49867.25,BANK TRANSFER,pending,3,Organic,Nairobi - 2476 River Road - Block C-643 - 00606 - Kenya
ORD-104735,CUST-2189,Zane Patel,zane.patel204@example.com,+254768307430,kampala,61,11-Feb-2023,13-Feb-2023,Beauti,Beauty Item 63,6,7343.99,5,EUR,41860.74,CASH,Cancelled,N/A,Organic,764 Uhuru Highway Flr D-643 Kampala 10200 KE
ORD-100594,CUST-1512,RUTH SMITH,ruth.smith834@example.com,254791168485,Eldoret,70,11-21-2023,11-23-2023,Fashn,Fashion Item 27,3,16241.86,30,USD,34107.91,M-Pesa,Pending,-1,,"5086 Kenyatta Road, Eldoret, Kenya, 30100"
ORD-103566,CUST-3115,lina smith,lina.smith36@example.com,+254796534991, Mombasa,55,15-Nov-2023,22-Nov-2023,sports,Sports Item 66,1,6434.0,30,KES,4503.8,CARD,Return,5,Instagram,4611 River Road Apartment B-467 Mombasa 80100 K.E.
ORD-101162,CUST-2774,Uma Okafor,uma.okafor795@example.com,+254747810126,Kisumu ,36,05-15-2023,05-25-2023,Beauty,Beauty Item 42,2,15991.81,0,KES,31983.62,mobile money,cancelled,5,Facebook,Block B-644; 2127-Argwings Kodhek Rd; Kisumu; Nakuru; postal code 40100; K.E.
ORD-102289,CUST-3110,Moses Brown,moses.brown462@example.com,+254730113533,dar es salaam,62,23/11/2023,27/11/2023,Sport,Sports Item 24,3,10330.86,15,KES,26343.69,Credit card,delivered,N/A,Organic,"3895, Langata Road, Dar es Salaam County, P.O Box 14110, KE"
ORD-104447,CUST-3190,Amina Okafor,amina.okafor384@example.com,+254760838032,NKR,66,05-31-2023,06-10-2023,Book,Books Item 91,6,16404.33,0,EUR,98425.98,Bank,DELIVERED,,,"1394, Ngong Road, Nakuru County, P.O Box 20117, Kenya"
ORD-100303,CUST-3357,Zane Ali,zane.ali618@example.com,+254799242791,Nairobi,42,31/12/2024,15/01/2025,groceries,Groceries Item 108,5,16308.98,10,KES,73390.41,BANK TRANSFER,In Transit,N/A,Facebook,Uhuru Highway 342 | Apt B-185 | Nairobi | ZIP:00505 | KE
ORD-102059,CUST-2891,Brian Njoroge,brian.njoroge237@example.com,+254795268604,Kisumu,68,04/07/2024,16/07/2024,groceries,Groceries Item 43,5,8059.79,10,KES,36269.06,Debit Card,Delivered,,Email,Suite A-300; 9962-Moi Avenue; Kisumu; Kiambu; postal code 40123; KE
ORD-101680,CUST-1532,Diana Ali,diana.ali486example.com,+254717242847,Eldoret,46,25/01/2025,05/02/2025,ELEC,Electronics Item 90,6,10059.59,10,KES,54321.79,M-Pesa,DELIVERED,,Unknown,"4695, Kenyatta Road, Eldoret County, P.O Box 30100, KE"
ORD-100418,CUST-1428,Fatima Brown,fatima.brown268@example.com,+254781817250, Eldoret,38,07-03-2024,07-17-2024,Book,Books Item 14,1,11641.72,25,KES,8731.29,bank transfer,Shipped,3,,
ORD-101371,CUST-2094,Hassan Lopez,hassan.lopez835@example.com,+254769857926,Nairobi,,2025-01-24,2025-02-04,fashion,Fashion Item 26,6,13954.49,15,EUR,71167.9,CASH,Cancelled,1,,Nairobi - 3919 Tom Mboya Street - Apt C-320 - 00606 - kenya
ORD-101491,CUST-1830,Lina Kamau,lina.kamau939@example.com,254751341994, Thika,34,09-18-2023,09-28-2023,Home & Kitchen,Home Item 25,8,7088.38,0,EUR,56707.04,mobile money,cancelled,N/A,Unknown,"430 Moi Avenue, Thika, KE, 01000"
ORD-101363,CUST-2772,Uma Brown,uma.brown186@example.com,+254797045829,kampala,39,07-Sep-2024,17-Sep-2024,Groceries,Groceries Item 45,2,3805.41,5,EUR,7230.28,Cash,shipped,4,Organic,1259 Kenyatta Road Suite B-217 Kampala 256 KE
ORD-100259,CUST-3148,Chen Kamau,chen.kamau808@example.com,+254760293477,KSM,72,30/12/2024,10/01/2025,Electrnics,Electronics Item 120,3,16435.74,30,EUR,34515.05,Card,CANCELLED,5,,"9540 River Road, Floor B-609, Kisumu, Nakuru, 40123, Kenya"
ORD-102684,CUST-3442,Ivy Patel,ivy.patel580@example.com,+254719493275,eldoret,54,15/07/2024,25/07/2024,Books,Books Item 106,5,14183.2,20,EUR,56732.8,BANK TRANSFER,shipped,1,Unknown,Eldoret - 5563 Koinange Street - Block C-386 -  - kenya
ORD-103017,CUST-1791,Hassan Lopez,hassan.lopez991@example.com,+254717412803,nakuru,30,14-May-2023,28-May-2023,Fashion,Fashion Item 47,1,10614.91,25,USD,7961.18,Cash,delivered,5,Organic,nakuru - 9667 tom mboya street - apt a-471 - 20117 - kenya
ORD-104584,CUST-1684,CHEN NJOROGE,chen.njoroge824@example.com,+254783372049,mombasa,46,03-26-2024,03-31-2024,Beauti,Beauty Item 31,3,5813.19,15,EUR,14823.63,BANK TRANSFER,Shipped,N/A,Email,Enterprise Road 6086 | Apartment B-833 | Mombasa | ZIP:80101 | Kenya
ORD-104197,CUST-2931,Kofi Patel,kofi.patel401@example.com,+254768432300,Thika,60,2023-11-10,2023-11-24,groceries,Groceries Item 80,7,17843.5,25,USD,93678.38,Mpesa,Canceled,,Email,Flr C-286; 7959-Moi Avenue; Thika; Mombasa; postal code 01002; K.E.
ORD-100094,CUST-3299,Fatima Khan,fatima.khan387@example.com,+254731599504,Kisumu,39,22/11/2023,08/12/2023,Fashn,Fashion Item 77,1,13982.48,20,EUR,11185.98,Bank Transfer,Returned,2,,"2676 Argwings Kodhek Rd, Kisumu, kenya, 40100"
ORD-104425,CUST-1576,Moses Kamau,moses.kamau105@example.com,+254738973498,nairobi,31,25/11/2024,02/12/2024,Grocery,Groceries Item 37,1,10019.3,10,USD,9017.37,Card,Delivered,5,Unknown,Nairobi - 9434 River Road - Apt D-472 - 00505 - Kenya
ORD-102057,CUST-2034,YARA LOPEZ,yara.lopez9@example.com,+254710697943,kampala,51,2024-09-28,2024-09-30,Home/Kitchen,Home Item 118,3,6983.46,10,EUR,18855.34,Mobile Money,pending,,Google Ads,"5373 Haile Selassie Ave, Kampala, kenya, 10200"
ORD-104876,CUST-2505,Ruth Patel,ruth.patel704@example.com,+254774725860,Nairobi,58,2024-09-26,2024-10-04,HOME,Home Item 90,4,579.61,20,KES,1854.75,card,Canceled,1,Referral,Block C-119; 2543-Tom Mboya Street; Nairobi; Kisumu; postal code 00606; K.E.
ORD-104929,CUST-1762,NIA OKAFOR,nia.okafor472@example.com,+254795095180,Eldoret,62,2023-03-29,2023-04-07,sports,Sports Item 17,5,2502.74,25,KES,9385.27,BANK TRANSFER,Cancelled,,,Enterprise Road 1528 | Suite C-43 | Eldoret | ZIP:30120 | kenya
ORD-101344,CUST-1977,James Kimani,james.kimani316@example.com,+254753184932,Msa,37,2023-06-03,2023-06-03,groceries,Groceries Item 21,7,7366.91,10,EUR,46411.53,Mpesa,Complete,,Instagram,SUITE D-624; 971-MOI AVENUE; MOMBASA; NAIROBI; POSTAL CODE 80118; K.E.
ORD-100526,CUST-2335,quinn garcia,quinn.garcia469@example.com,+254755483577,Nakuru,75,,03/03/2024,ELEC,Electronics Item 70,1,7757.94,30,USD,5430.56,Debit Card,delivered,4,Referral,"7325 Koinange Street, Apartment A-302, Nakuru, Mombasa, 20117, Kenya"
ORD-103573,CUST-1309,Brian Njoroge,brian.njoroge668@example.com,+254783898062,Machakos,48,29-Jul-2023,01-Aug-2023,groceries,Groceries Item 110,1,16583.24,30,EUR,11608.27,CASH,Cancelled,6,Unknown,Tom Mboya Street 1415 | Flr D-364 | Machakos | ZIP:90100 | KE
ORD-104762,CUST-1722,Ruth Patel,ruth.patel540example.com,,Nairobi,68,07-20-2023,07-25-2023,books,Books Item 52,1,15205.66,10,EUR,13685.09,cash,returned,1,Facebook,"6957, Mbagathi Way, Nairobi County, P.O Box 00100, K.E."
ORD-102004,CUST-1831,Brian Brown,brian.brown655@example.com,+254764732693,Msa,65,05-03-2023,05-04-2023,books,Books Item 23,1,439.49,15,KES,373.57,Debit Card,pending,2,Organic,River Road 316 | Floor A-624 | Mombasa | ZIP:80118 | kenya
ORD-102728,CUST-2886,lina brown,lina.brown909@example.com,+254770848454,Machakos ,73,04-26-2025,05-10-2025,Sport,Sports Item 58,4,17723.44,20,EUR,56715.01,Bank Transfer,In Transit,-1,,"7801 Haile Selassie Ave, Machakos, Kenya, 90100"
ORD-103764,CUST-2285,Zane Kamau,zane.kamau587@example.com,+254767323545,thika,70,22-Dec-2024,24-Dec-2024,Home & Kitchen,Home Item 51,2,6437.74,20,KES,10300.38,cash,cancelled,1,Google Ads,"5596 Haile Selassie Ave, Thika, KE, 01002"
ORD-103540,CUST-1382,Ivy Otieno,ivy.otieno206@example.com,+254723969316,KLA,56,not_a_date,07-Nov-2023,Grocery,Groceries Item 91,2,12899.56,0,KES,25799.12,M-Pesa,shipped,N/A,Unknown, Kenyatta Road 7354 | Block A-104 | Kampala | ZIP:10200 | KE 
ORD-103753,CUST-2678,Samuel Hussein,,0737706031,machakos,55,06/05/2023,08/05/2023,Groceries,Groceries Item 54,6,309.81,5,USD,1765.92,Bank,Complete,,Facebook,moi avenue 5744 | apartment b-705 | machakos | zip:90119 | kenya
ORD-104084,CUST-2239,Ezekiel Mwangi,ezekiel.mwangi215@example.com,+254728571239,Nairobii,68,2024-02-05,2024-02-17,groceries,Groceries Item 35,2,11315.32,15,KES,19236.04,BANK TRANSFER,CANCELLED,,Email,Apartment D-901; 8754-Uhuru Highway; Nairobi; Nakuru; postal code 00505; K.E.
ORD-101998,CUST-2895,Uma Mensah,uma.mensah509@example.com,+254727786461,Nakuru,26,01-Aug-2023,16-Aug-2023,ELEC,Electronics Item 52,7,4546.33,105,KES,-1591.22,M-Pesa,shipped,2,Unknown,FLOOR B-327; 466-NGONG ROAD; NAKURU; UASIN GISHU; POSTAL CODE 20100; K.E.
ORD-100454,CUST-1950,Lina Mensah,lina.mensah860example.com,+254720587268,Nakuru ,44,31/10/2023,05/11/2023,sports,Sports Item 25,5,12599.79,20,KES,50399.16,Cash,returned,3,Email,"7653, Uhuru Highway, Nakuru County, P.O Box 20100, kenya"
ORD-103353,CUST-2236,Ruth Lopez,ruth.lopez617@example.com,+254780140172,Eld,46,not_a_date,12-25-2024,Home & Kitchen,Home Item 16,3,10165.66,25,USD,22872.74,Bank Transfer,Cancelled,2,Facebook,"4772, Moi Avenue, Eldoret County, P.O Box 30100, K.E."
ORD-101282,CUST-3012,Zane Hussein,zane.hussein261@example.com,+254715259726,dar es salaam,18,03/12/2024,09/12/2024,electronics,Electronics Item 57,3,16860.14,10,EUR,45522.38,Bank Transfer,pending,,Google Ads,Dar es Salaam - 2605 Mbagathi Way - Block C-139 - 11101 - kenya
ORD-101318,CUST-2504,Diana Okafor,diana.okafor443@example.com,0772412488,machakos,18,2024-05-20,2024-05-25,Home & Kitchen,Home Item 27,2,5004.78,30,EUR,7006.69,Debit Card,shipped,N/A,Email,"9559 Mbagathi Way, Machakos, KE, 90100"
ORD-101406,CUST-2951,Chen Brown,nia.okafor171@example.com,+254768352560,thika,50,2023-12-30,2023-12-25,HOME,Home Item 115,4,7044.72,25,EUR,21134.16,Bank Transfer,DELIVERED,4,Instagram,"6158 Uhuru Highway, Thika, KE, 01000"
ORD-102376,CUST-3234,Hassan Ali,hassan.ali668@example.com,0773387768,Machakos ,38,13/08/2024,29/08/2024,Clothing,Fashion Item 35,3,2710.19,0,EUR,8130.57,Credit card,pending,4,Referral,"5832 Ngong Road, Apartment A-695, Machakos, Kisumu, 90119, kenya"
ORD-100114,CUST-2678,Wanjiku Mensah,wanjiku.mensah497@example.com,+254775779034,kampala,67,2024-01-24,2024-01-29,Grocery,Groceries Item 118,3,1472.56,0,EUR,4417.68,Credit card,Pending,5,Organic,Kampala - 8900 Langata Road - Block A-615 - 256 - KE
